response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
penguin,rank-1,482,gemini-3-flash-preview,25,26,1,giraffe,animals-gen,hills,"['Arctic', 'Bird', 'Water']",False,['African'],False,penguin,True,median
polar_bear,rank-1,482,gemini-3-flash-preview,26,26,1,lion,animals-gen,hills,['Arctic'],False,"['African', 'Feline']",False,polar bear,True,median
cat,rank-1,489,gemini-3-flash-preview,1,29,1,cat,animals-gen,hills,['Pets'],True,['Pets'],True,cat,False,median
dog,rank-1,489,gemini-3-flash-preview,2,29,1,squirrel,animals-gen,hills,"['Canine', 'Pets']",False,"['NorthAmerican', 'Rodents']",True,dog,False,median
hamster,rank-1,489,gemini-3-flash-preview,3,29,1,lion,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",True,hamster,True,median
rabbit,rank-1,489,gemini-3-flash-preview,4,29,1,zebra,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['African'],False,rabbit,False,median
guinea_pig,rank-1,489,gemini-3-flash-preview,5,29,1,giraffe,animals-gen,hills,"['Pets', 'Rodents']",False,['African'],False,guinea pig,False,median
mouse,rank-1,489,gemini-3-flash-preview,6,29,1,bear,animals-gen,hills,"['Bird', 'Rodents']",False,['NorthAmerican'],True,mouse,True,median
rat,rank-1,489,gemini-3-flash-preview,7,29,1,tiger,animals-gen,hills,['Rodents'],False,"['African', 'Feline']",True,rat,False,median
squirrel,rank-1,489,gemini-3-flash-preview,8,29,1,hippopotamus,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['African'],False,squirrel,True,median
raccoon,rank-1,489,gemini-3-flash-preview,9,29,1,bird,animals-gen,hills,['NorthAmerican'],False,['Bird'],True,raccoon,False,median
fox,rank-1,489,gemini-3-flash-preview,10,29,1,lizard,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['ReptileAmphibian'],True,fox,True,median
wolf,rank-1,489,gemini-3-flash-preview,11,29,1,snake,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['Farm', 'ReptileAmphibian']",False,wolf,True,median
bear,rank-1,489,gemini-3-flash-preview,12,29,1,rabbit,animals-gen,hills,['NorthAmerican'],False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,bear,True,median
deer,rank-1,489,gemini-3-flash-preview,13,29,1,raccoon,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['NorthAmerican'],False,deer,True,median
moose,rank-1,489,gemini-3-flash-preview,14,29,1,seal,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Arctic', 'Water']",True,moose,False,median
cow,rank-1,489,gemini-3-flash-preview,15,29,1,penguin,animals-gen,hills,"['Bovine', 'Farm']",True,"['Arctic', 'Bird', 'Water']",False,cow,True,median
pig,rank-1,489,gemini-3-flash-preview,16,29,1,dolphin,animals-gen,hills,['Farm'],False,"['Insects', 'Water']",False,pig,False,median
horse,rank-1,489,gemini-3-flash-preview,17,29,1,whale,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Fish', 'Water']",False,horse,True,median
sheep,rank-1,489,gemini-3-flash-preview,18,29,1,shark,animals-gen,hills,['Farm'],False,"['Fish', 'Water']",False,sheep,True,median
goat,rank-1,489,gemini-3-flash-preview,19,29,1,fish,animals-gen,hills,['Farm'],False,"['Fish', 'Water']",False,goat,False,median
chicken,rank-1,489,gemini-3-flash-preview,20,29,1,goat,animals-gen,hills,"['Bird', 'Farm']",False,['Farm'],True,chicken,True,median
duck,rank-1,489,gemini-3-flash-preview,21,29,1,lamb,animals-gen,hills,['Bird'],False,['Farm'],False,duck,False,median
lion,rank-1,489,gemini-3-flash-preview,22,29,1,pig,animals-gen,hills,"['African', 'Feline']",True,['Farm'],False,lion,True,median
tiger,rank-1,489,gemini-3-flash-preview,23,29,1,chicken,animals-gen,hills,"['African', 'Feline']",False,"['Bird', 'Farm']",False,tiger,False,median
cheetah,rank-1,489,gemini-3-flash-preview,24,29,1,cow,animals-gen,hills,"['African', 'Feline']",False,"['Bovine', 'Farm']",False,cheetah,False,median
elephant,rank-1,489,gemini-3-flash-preview,25,29,1,horse,animals-gen,hills,['African'],False,"['BeastsOfBurden', 'Farm']",False,elephant,True,median
zebra,rank-1,489,gemini-3-flash-preview,26,29,1,donkey,animals-gen,hills,['African'],False,"['BeastsOfBurden', 'Farm']",False,zebra,False,median
giraffe,rank-1,489,gemini-3-flash-preview,27,29,1,octopus,animals-gen,hills,['African'],False,['Water'],True,giraffe,False,median
hippo,rank-1,489,gemini-3-flash-preview,28,29,1,starfish,animals-gen,hills,,True,['Water'],False,hippo,False,median
rhino,rank-1,489,gemini-3-flash-preview,29,29,1,monkey,animals-gen,hills,['African'],True,"['African', 'Primates']",True,rhino,False,median
cat,rank-1,580,gemini-3-flash-preview,1,35,1,cat,animals-gen,hills,['Pets'],True,['Pets'],True,cat,False,median
dog,rank-1,580,gemini-3-flash-preview,2,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",False,"['Canine', 'Pets']",False,dog,False,median
hamster,rank-1,580,gemini-3-flash-preview,3,35,1,bird,animals-gen,hills,"['Pets', 'Rodents']",False,['Bird'],True,hamster,True,median
rabbit,rank-1,580,gemini-3-flash-preview,4,35,1,kangaroo,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Australian'],True,rabbit,False,median
guinea_pig,rank-1,580,gemini-3-flash-preview,5,35,1,bunny,animals-gen,hills,"['Pets', 'Rodents']",False,['Rabbit'],True,guinea pig,True,median
mouse,rank-1,580,gemini-3-flash-preview,6,35,1,alligator,animals-gen,hills,"['Bird', 'Rodents']",False,"['ReptileAmphibian', 'Water']",True,mouse,True,median
rat,rank-1,580,gemini-3-flash-preview,7,35,1,crocodile,animals-gen,hills,['Rodents'],False,['ReptileAmphibian'],False,rat,False,median
squirrel,rank-1,580,gemini-3-flash-preview,8,35,1,monkey,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Primates']",True,squirrel,True,median
chipmunk,rank-1,580,gemini-3-flash-preview,9,35,1,dolphin,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Insects', 'Water']",True,chipmunk,False,median
raccoon,rank-1,580,gemini-3-flash-preview,10,35,1,shark,animals-gen,hills,['NorthAmerican'],False,"['Fish', 'Water']",False,raccoon,False,median
fox,rank-1,580,gemini-3-flash-preview,11,35,1,ostrich,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Bird']",True,fox,True,median
wolf,rank-1,580,gemini-3-flash-preview,12,35,1,bug,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Insects'],True,wolf,True,median
bear,rank-1,580,gemini-3-flash-preview,13,35,1,elephant,animals-gen,hills,['NorthAmerican'],False,['African'],True,bear,True,median
deer,rank-1,580,gemini-3-flash-preview,14,35,1,koala,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Australian'],True,deer,True,median
moose,rank-1,580,gemini-3-flash-preview,15,35,1,bear,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['NorthAmerican'],True,moose,False,median
beaver,rank-1,580,gemini-3-flash-preview,16,35,1,lion,animals-gen,hills,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",False,"['African', 'Feline']",True,beaver,True,median
otter,rank-1,580,gemini-3-flash-preview,17,35,1,tiger,animals-gen,hills,"['Water', 'Weasels']",False,"['African', 'Feline']",False,otter,False,median
seal,rank-1,580,gemini-3-flash-preview,18,35,1,deer,animals-gen,hills,"['Arctic', 'Water']",False,"['Deers', 'NorthAmerican']",True,seal,True,median
sealion,rank-1,580,gemini-3-flash-preview,19,35,1,elk,animals-gen,hills,['Water'],False,"['Deers', 'NorthAmerican']",False,sea lion,True,median
whale,rank-1,580,gemini-3-flash-preview,20,35,1,buffalo,animals-gen,hills,"['Fish', 'Water']",False,"['African', 'Bovine']",True,whale,False,median
dolphin,rank-1,580,gemini-3-flash-preview,21,35,1,horse,animals-gen,hills,"['Insects', 'Water']",False,"['BeastsOfBurden', 'Farm']",True,dolphin,False,median
shark,rank-1,580,gemini-3-flash-preview,22,35,1,pig,animals-gen,hills,"['Fish', 'Water']",False,['Farm'],False,shark,False,median
fish,rank-1,580,gemini-3-flash-preview,23,35,1,cow,animals-gen,hills,"['Fish', 'Water']",False,"['Bovine', 'Farm']",False,fish,False,median
turtle,rank-1,580,gemini-3-flash-preview,24,35,1,duck,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Bird'],True,turtle,True,median
lizard,rank-1,580,gemini-3-flash-preview,25,35,1,flamingo,animals-gen,hills,['ReptileAmphibian'],False,['Bird'],False,lizard,False,median
snake,rank-1,580,gemini-3-flash-preview,26,35,1,snake,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,"['Farm', 'ReptileAmphibian']",True,snake,False,median
frog,rank-1,580,gemini-3-flash-preview,27,35,1,worm,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Insects', 'Worms']",True,frog,True,median
toad,rank-1,580,gemini-3-flash-preview,28,35,1,parrot,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Bird', 'Pets']",True,toad,False,median
alligator,rank-1,580,gemini-3-flash-preview,29,35,1,hamster,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Pets', 'Rodents']",False,alligator,True,median
crocodile,rank-1,580,gemini-3-flash-preview,30,35,1,gerbil,animals-gen,hills,['ReptileAmphibian'],False,"['Pets', 'Rodents']",False,crocodile,False,median
elephant,rank-1,580,gemini-3-flash-preview,31,35,1,guineapig,animals-gen,hills,['African'],True,"['Pets', 'Rodents']",False,elephant,True,median
giraffe,rank-1,580,gemini-3-flash-preview,32,35,1,whale,animals-gen,hills,['African'],False,"['Fish', 'Water']",True,giraffe,False,median
zebra,rank-1,580,gemini-3-flash-preview,33,35,1,fish,animals-gen,hills,['African'],False,"['Fish', 'Water']",False,zebra,False,median
lion,rank-1,580,gemini-3-flash-preview,34,35,1,rhinoceros,animals-gen,hills,"['African', 'Feline']",False,['African'],True,lion,True,median
tiger,rank-1,580,gemini-3-flash-preview,35,35,1,dinosaur,animals-gen,hills,"['African', 'Feline']",False,"['Dinosaur', 'ReptileAmphibian']",True,tiger,False,median
llama,rank-1,585,gemini-3-flash-preview,1,35,1,llama,animals-gen,hills,"['BeastsOfBurden', 'UsedForFur']",True,"['BeastsOfBurden', 'UsedForFur']",True,llama,False,median
alpaca,rank-1,585,gemini-3-flash-preview,2,35,1,cat,animals-gen,hills,['UsedForFur'],False,['Pets'],True,alpaca,False,median
sheep,rank-1,585,gemini-3-flash-preview,3,35,1,dog,animals-gen,hills,['Farm'],True,"['Canine', 'Pets']",False,sheep,False,median
goat,rank-1,585,gemini-3-flash-preview,4,35,1,moose,animals-gen,hills,['Farm'],False,"['Deers', 'NorthAmerican']",True,goat,False,median
cow,rank-1,585,gemini-3-flash-preview,5,35,1,mouse,animals-gen,hills,"['Bovine', 'Farm']",False,"['Bird', 'Rodents']",True,cow,False,median
pig,rank-1,585,gemini-3-flash-preview,6,35,1,bird,animals-gen,hills,['Farm'],False,['Bird'],False,pig,False,median
horse,rank-1,585,gemini-3-flash-preview,7,35,1,cow,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Bovine', 'Farm']",True,horse,True,median
dog,rank-1,585,gemini-3-flash-preview,8,35,1,horse,animals-gen,hills,"['Canine', 'Pets']",True,"['BeastsOfBurden', 'Farm']",False,dog,True,median
cat,rank-1,585,gemini-3-flash-preview,9,35,1,pig,animals-gen,hills,['Pets'],False,['Farm'],False,cat,False,median
rabbit,rank-1,585,gemini-3-flash-preview,10,35,1,deer,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Deers', 'NorthAmerican']",True,rabbit,True,median
hamster,rank-1,585,gemini-3-flash-preview,11,35,1,squirrel,animals-gen,hills,"['Pets', 'Rodents']",False,"['NorthAmerican', 'Rodents']",False,hamster,True,median
guinea_pig,rank-1,585,gemini-3-flash-preview,12,35,1,beaver,animals-gen,hills,"['Pets', 'Rodents']",False,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",False,guinea pig,True,median
mouse,rank-1,585,gemini-3-flash-preview,13,35,1,rooster,animals-gen,hills,"['Bird', 'Rodents']",False,['Farm'],True,mouse,True,median
rat,rank-1,585,gemini-3-flash-preview,14,35,1,goat,animals-gen,hills,['Rodents'],False,['Farm'],False,rat,False,median
squirrel,rank-1,585,gemini-3-flash-preview,15,35,1,chick,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Farm'],False,squirrel,True,median
chipmunk,rank-1,585,gemini-3-flash-preview,16,35,1,hen,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Farm'],False,chipmunk,False,median
raccoon,rank-1,585,gemini-3-flash-preview,17,35,1,lion,animals-gen,hills,['NorthAmerican'],False,"['African', 'Feline']",True,raccoon,True,median
deer,rank-1,585,gemini-3-flash-preview,18,35,1,bear,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['NorthAmerican'],True,deer,True,median
moose,rank-1,585,gemini-3-flash-preview,19,35,1,tiger,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Feline']",True,moose,False,median
bear,rank-1,585,gemini-3-flash-preview,20,35,1,rabbit,animals-gen,hills,['NorthAmerican'],False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,bear,True,median
wolf,rank-1,585,gemini-3-flash-preview,21,35,1,turtle,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['ReptileAmphibian', 'Water']",True,wolf,True,median
fox,rank-1,585,gemini-3-flash-preview,22,35,1,fox,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Canine', 'NorthAmerican', 'UsedForFur']",True,fox,True,median
lion,rank-1,585,gemini-3-flash-preview,23,35,1,sloth,animals-gen,hills,"['African', 'Feline']",True,['Jungle'],True,lion,True,median
tiger,rank-1,585,gemini-3-flash-preview,24,35,1,manatee,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Water']",True,tiger,False,median
leopard,rank-1,585,gemini-3-flash-preview,25,35,1,whale,animals-gen,hills,"['African', 'Feline']",False,"['Fish', 'Water']",False,leopard,False,median
cheetah,rank-1,585,gemini-3-flash-preview,26,35,1,dolphin,animals-gen,hills,"['African', 'Feline']",False,"['Insects', 'Water']",False,cheetah,False,median
elephant,rank-1,585,gemini-3-flash-preview,27,35,1,gazelle,animals-gen,hills,['African'],False,"['African', 'Deers']",True,elephant,True,median
giraffe,rank-1,585,gemini-3-flash-preview,28,35,1,koala,animals-gen,hills,['African'],False,['Australian'],True,giraffe,False,median
zebra,rank-1,585,gemini-3-flash-preview,29,35,1,kangaroo,animals-gen,hills,['African'],False,['Australian'],False,zebra,False,median
rhino,rank-1,585,gemini-3-flash-preview,30,35,1,monkey,animals-gen,hills,['African'],False,"['African', 'Primates']",True,rhino,True,median
hippo,rank-1,585,gemini-3-flash-preview,31,35,1,chimpanzee,animals-gen,hills,,True,"['African', 'Primates']",False,hippo,False,median
monkey,rank-1,585,gemini-3-flash-preview,32,35,1,ape,animals-gen,hills,"['African', 'Primates']",True,['Primates'],False,monkey,True,median
chimpanzee,rank-1,585,gemini-3-flash-preview,33,35,1,wolf,animals-gen,hills,"['African', 'Primates']",False,"['Canine', 'NorthAmerican']",True,chimpanzee,False,median
gorilla,rank-1,585,gemini-3-flash-preview,34,35,1,elk,animals-gen,hills,"['African', 'Primates']",False,"['Deers', 'NorthAmerican']",False,gorilla,False,median
orangutan,rank-1,585,gemini-3-flash-preview,35,35,1,emu,animals-gen,hills,['Primates'],False,"['Australian', 'Bird']",True,orangutan,False,median
dog,rank-1,897,gemini-3-flash-preview,1,28,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,897,gemini-3-flash-preview,2,28,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,897,gemini-3-flash-preview,3,28,1,squirrel,animals-gen,hills,"['Pets', 'Rodents']",False,"['NorthAmerican', 'Rodents']",True,hamster,False,median
rabbit,rank-1,897,gemini-3-flash-preview,4,28,1,fish,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Fish', 'Water']",True,rabbit,False,median
guinea_pig,rank-1,897,gemini-3-flash-preview,5,28,1,goat,animals-gen,hills,"['Pets', 'Rodents']",False,['Farm'],True,guinea pig,True,median
horse,rank-1,897,gemini-3-flash-preview,6,28,1,sheep,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['Farm'],False,horse,True,median
cow,rank-1,897,gemini-3-flash-preview,7,28,1,horse,animals-gen,hills,"['Bovine', 'Farm']",False,"['BeastsOfBurden', 'Farm']",False,cow,True,median
pig,rank-1,897,gemini-3-flash-preview,8,28,1,monkey,animals-gen,hills,['Farm'],False,"['African', 'Primates']",True,pig,False,median
sheep,rank-1,897,gemini-3-flash-preview,9,28,1,ape,animals-gen,hills,['Farm'],False,['Primates'],False,sheep,True,median
goat,rank-1,897,gemini-3-flash-preview,10,28,1,turtle,animals-gen,hills,['Farm'],False,"['ReptileAmphibian', 'Water']",True,goat,False,median
chicken,rank-1,897,gemini-3-flash-preview,11,28,1,donkey,animals-gen,hills,"['Bird', 'Farm']",False,"['BeastsOfBurden', 'Farm']",True,chicken,True,median
duck,rank-1,897,gemini-3-flash-preview,12,28,1,snake,animals-gen,hills,['Bird'],False,"['Farm', 'ReptileAmphibian']",False,duck,False,median
goose,rank-1,897,gemini-3-flash-preview,13,28,1,eel,animals-gen,hills,['Water'],True,['Water'],True,goose,False,median
swan,rank-1,897,gemini-3-flash-preview,14,28,1,whale,animals-gen,hills,['Bird'],True,"['Fish', 'Water']",False,swan,True,median
deer,rank-1,897,gemini-3-flash-preview,15,28,1,bat,animals-gen,hills,"['Deers', 'NorthAmerican']",True,['Insectivores'],True,deer,True,median
bear,rank-1,897,gemini-3-flash-preview,16,28,1,rabbit,animals-gen,hills,['NorthAmerican'],False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,bear,True,median
wolf,rank-1,897,gemini-3-flash-preview,17,28,1,elephant,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['African'],True,wolf,True,median
fox,rank-1,897,gemini-3-flash-preview,18,28,1,zebra,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['African'],False,fox,True,median
squirrel,rank-1,897,gemini-3-flash-preview,19,28,1,lion,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Feline']",False,squirrel,True,median
chipmunk,rank-1,897,gemini-3-flash-preview,20,28,1,tiger,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Feline']",False,chipmunk,False,median
raccoon,rank-1,897,gemini-3-flash-preview,21,28,1,hippopotamus,animals-gen,hills,['NorthAmerican'],False,['African'],False,raccoon,True,median
lion,rank-1,897,gemini-3-flash-preview,22,28,1,shark,animals-gen,hills,"['African', 'Feline']",True,"['Fish', 'Water']",True,lion,True,median
tiger,rank-1,897,gemini-3-flash-preview,23,28,1,dolphin,animals-gen,hills,"['African', 'Feline']",False,"['Insects', 'Water']",False,tiger,False,median
cheetah,rank-1,897,gemini-3-flash-preview,24,28,1,pig,animals-gen,hills,"['African', 'Feline']",False,['Farm'],True,cheetah,False,median
zebra,rank-1,897,gemini-3-flash-preview,25,28,1,jaguar,animals-gen,hills,['African'],False,['Feline'],True,zebra,False,median
giraffe,rank-1,897,gemini-3-flash-preview,26,28,1,owl,animals-gen,hills,['African'],False,['Bird'],True,giraffe,False,median
elephant,rank-1,897,gemini-3-flash-preview,27,28,1,stork,animals-gen,hills,['African'],False,['Bird'],False,elephant,False,median
hippo,rank-1,897,gemini-3-flash-preview,28,28,1,bird,animals-gen,hills,,True,['Bird'],False,hippo,False,median
dog,rank-1,682,gemini-3-flash-preview,1,34,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
